,Name,Tweet
671,Hillary Clinton,State legislature races are also a great way to make an impact as an activist. The budgets and walk lists are small…
672,Hillary Clinton,Winning back state legislatures is also important in this last election before the 2020 Census. State legislatures…
673,Hillary Clinton,"State legislatures with Democratic majorities can help preserve access to the ballot for people of color, reproduct…"
674,Hillary Clinton,A reality of a Supreme Court with a right-wing majority is that the states are a new important front in protecting…
675,Hillary Clinton,"Alabama, California, South Dakota: Your deadline to register to vote is today. Time to check your voter registratio…"
676,Hillary Clinton,This is an attack on the humanity of transgender people and it cannot stand. Let's send a clear message that we won…
677,Hillary Clinton,I agree with the @LATimes: Fiona Ma should be California's next treasurer.
678,Hillary Clinton,Seventy-eight congressional districts will determine whether or not we flip the House in three weeks. Find out if y…
679,Hillary Clinton,".@TinaSmithMN shares some qualities with her wonderful home state: hardworking, no-nonsense, huge heart. She's in a…"
680,Hillary Clinton,The administration's deadline to reunite families it separated at the border passed 12 weeks ago today. What is the…
681,Hillary Clinton,Today is the final deadline to register to vote in Nevada. Help get the word out:
682,Hillary Clinton,Make sure any South Carolinians or Wisconsinites you know don't miss their chance to vote. Both states' voter regis…
683,Hillary Clinton,"Whatever you do, do something. These midterm elections are our last chance to defend our democracy. Let's win."
684,Hillary Clinton,Take advantage of @IndivisibleTeam's virtual phone-banking tool to make calls reminding people to vote. Recruit s…
685,Hillary Clinton,"Make a plan to vote, volunteer, make strategic donations, and turn out friends with https://t.co/2eWwr3g8D9. Just…"
686,Hillary Clinton,Study after study shows that person-to-person conversations are the most effective way to turn people out to vote.…
687,Hillary Clinton,"Our democracy is in crisis. The president degrades the rule of law, spreads corruption, and discredits truth. Over…"
688,Hillary Clinton,There are final voter registration deadlines today in six states and the District of Columbia. Make sure you've c…
689,Hillary Clinton,Today is the last day for Virginia voters to register. Help get the word out to friends and family in the state—…
690,Hillary Clinton,Delawareans: You're up. Today is your final deadline to register to vote—make sure you're counted:
691,Hillary Clinton,And they're just getting started. You can support the @CGIU program here:
692,Hillary Clinton,"Ryan Ubuntu Olson has worked with governments, businesses, and service organizations to support marginalized commun…"
693,Hillary Clinton,Ximena Murillo opened community centers to help women in her native Bolivia develop their reading and writing skill…
694,Hillary Clinton,Daquan Oliver founded an entrepreneurship program to empower low-income teens and help them break the cycle of pove…
695,Hillary Clinton,"If you could use a bit of hope and inspiration this week, let me introduce you to a few young leaders who are turni…"
696,Hillary Clinton,New Yorkers and Oklahomans: Today is your last chance to register to vote. Take two minutes now to check your reg…
697,Hillary Clinton,"Seriously, you asked Russia to hack me on national television."
698,Hillary Clinton,"Eleven weeks ago, the administration was supposed to finish reunifying families it separated at the border. Eleven…"
699,Hillary Clinton,"Join me, @ChrisMurphyCT, @TimKaine, and a host of Democratic senators and gun violence prevention organizations to…"
700,Hillary Clinton,".@ColinAllredTX, @JenniferWexton, @RosenForNevada, @JasonCrow06, @WildForCongress, @Lizzie4Congress, @Joshua_Harder…"
701,Hillary Clinton,"We have another chance to make progress this fall, when eight brave candidates for Congress will be on the ballot f…"
702,Hillary Clinton,"They told me about their grief, and also about their anger and frustration toward a political system that couldn’t…"
703,Hillary Clinton,Some of the most painful and rewarding conversations I have had on the campaign trail were with parents who had los…
704,Hillary Clinton,"Democracy means debating and compromising, participating in shared institutions, and honoring the rights and needs…"
705,Hillary Clinton,The world is watching. Northern Ireland has been a symbol to people everywhere of democracy’s power to transcend di…
706,Hillary Clinton,"Democracy is a habit. It must be practiced again and again. Yes, that means voting. But it also means debating and…"
707,Hillary Clinton,"It’s crucial that however it comes out, Brexit should not be allowed to undermine the peace and prosperity that has been so dearly won here."
708,Hillary Clinton,I do not come today as an authority with all the answers—only you will find those—but as a friend who knows how har…
709,Hillary Clinton,About to speak at beautiful Queen's University in Belfast to talk about all that’s been achieved in the 20 years si…
710,Hillary Clinton,"Missourians! Your last chance to register to vote is today, October 10. Check your registration now, and ask three…"
711,Hillary Clinton,"I spoke at Oxford University today about the challenges ahead of us, both abroad and at home, and how we can come t…"
712,Hillary Clinton,"Now is the time to bring human rights out of the ivory tower and into what Eleanor Roosevelt called ""small places c…"
713,Hillary Clinton,"In the years since, in country after country, human rights have come to be seen not as a high-minded luxury but as…"
714,Hillary Clinton,"Seventy years ago this December, 58 countries came together at the end of World War II to offer the world a roadmap…"
715,Hillary Clinton,"Today, October 9, is the final deadline to register to vote in this critical election if you live in one of these s…"
716,Hillary Clinton,About to give a wide-ranging speech at Oxford University’s @BonaveroIHR on human rights and where we go 70 years on…
717,Hillary Clinton,Leaders around the world should treat the new @IPCC_CH report as a call to arms. We have barely 10 years to ward…
718,Hillary Clinton,Denis Mukwege and Nadia Murad’s work to end the use of sexual violence as a weapon of war has brought awareness to…
719,Hillary Clinton,"A full 10 weeks since the administration's deadline to reunite families they separated at the border, over 100 fami…"
720,Hillary Clinton,Seriously: Don't just vote this year. Volunteer.
721,Hillary Clinton,Making sure this works.
722,Hillary Clinton,"In the face of an administration that doesn’t care about the middle class, this is a bold, impressive step by Amazo…"
723,Hillary Clinton,".@JasonKander’s openness and honesty about his PTSD is a service to his fellow vets and the rest of us, too. Wishin…"
724,Hillary Clinton,Thirty-five days until the election. Have your friends and family checked their voter registration yet? Give them a…
725,Hillary Clinton,"Pitch in to their campaigns if you can, reach out to friends in their districts to encourage their support, or star…"
726,Hillary Clinton,"Cassandra Levesque is only 19 years old, but she already has a successful statewide campaign under her belt: She sp…"
727,Hillary Clinton,Ashton Clemmons is a former school principal and assistant superintendent running in North Carolina's House Distric…
728,Hillary Clinton,"Jasmine Clark is running to represent District 108 in Georgia's House. A microbiologist, she serves as faculty at u…"
729,Hillary Clinton,"Alex Brown is running for a seat on Chico, California's city council. She has worked in social services for most of…"
730,Hillary Clinton,Merleyn Bell is a fifth-generation Oklahoman running for a seat in the state legislature’s House District 45. She w…
731,Hillary Clinton,"If you're angry and ready for change, there's a concrete way to fight back: help candidates with progressive values…"
732,Hillary Clinton,".@Tech4Campaigns, a new addition to the @OnwardTogether network, matches people with tech expertise with campaigns…"
733,Hillary Clinton,Studies show the single most effective way to encourage people to vote is to talk to them in person or on the phone…
734,Hillary Clinton,"""Some staff members cried when they learned of the move, the shelter worker said, fearing what was in store for the…"
735,Hillary Clinton,"What a thrill to join @SenecaWomen at their forum today. I’ve worked w/ Reema Nanavaty, Gauri Ramabhai, &amp;…"
736,Hillary Clinton,"There are excellent candidates running all over the country who will raise wages, bring down health-care costs, fig…"
737,Hillary Clinton,Have questions about voting? Call the DNC's voter hotline at 833-336-VOTE.
738,Hillary Clinton,Can't vote in person? Get an absentee ballot.
739,Hillary Clinton,"Then, find out when and where you'll vote. Depending on where you live, your state might make early voting availabl…"
740,Hillary Clinton,"First: Register to vote, or check your registration to make sure you're ready to vote. Then pass on the link to a f…"
741,Hillary Clinton,"In honor of National Voter Registration Day, I want to highlight some tools you can use to get registered to vote…"
742,Hillary Clinton,.@ArenaSummit has made it easy to support candidates who are on the ballot in this fall's midterm elections. Downlo…
743,Hillary Clinton,"Donate your time or money to their campaigns if you can. Our government should represent us, and Congress is only 2…"
744,Hillary Clinton,".@Deb4CongressNM is a lawyer, an enrolled member of the Pueblo of Laguna, and a candidate for Congress in the 1st d…"
745,Hillary Clinton,".@StaceyAbrams is the Democratic nominee for governor of Georgia. She’s served as Georgia’s House Minority Leader,…"
746,Hillary Clinton,".@GinaOrtizJones is a veteran of the Iraq war, intelligence officer, and candidate for Congress in the 23rd distric…"
747,Hillary Clinton,".@LucyWins2018 is a businesswoman and activist running for Congress in the 6th district of Georgia. After her son,…"
748,Hillary Clinton,"With a historic number of women running this year, we have a tremendous opportunity to make our government better r…"
749,Hillary Clinton,A reported 211 families are still waiting to be reunited since the administration separated them at the border. It'…
750,Hillary Clinton,"Democracy works only when we accept that we’re in this together. We can’t just ask, “Am I better off than I was f…"
751,Hillary Clinton,"Above all, we need to find a way to restitch our fraying social fabric and rekindle our civic spirit. We need to br…"
752,Hillary Clinton,"We need to improve and protect our elections, from instituting paper ballot backups to repairing the Voting Rights…"
753,Hillary Clinton,"Then, we need to do some housecleaning. Just as Nixon’s abuses of power led to reforms, post-Trump all future presi…"
754,Hillary Clinton,First: We’ve got to mobilize turnout in the midterms. There are fantastic candidates all over the country who’ll do…
755,Hillary Clinton,"With our democracy in crisis and our institutions and traditions under siege, we need to do everything we can to fight back. Here's how."
756,Hillary Clinton,"Whether it was stealing a Supreme Court seat, gerrymandering congressional districts to disenfranchise African Amer…"
757,Hillary Clinton,"We should be clear about this: The increasing radicalism and irresponsibility of the Republican Party, including de…"
758,Hillary Clinton,"There is a tendency, when talking about these things, to wring our hands about ""both sides."" But the truth is that…"
759,Hillary Clinton,Donald Trump refuses to be subject to the law. The legitimacy of our elections is in doubt. The president is waging…
760,Hillary Clinton,"On the day after the election, I hoped my fears for our country's future were overblown. They were not."
761,Hillary Clinton,"I've written a new afterword for ""What Happened"" breaking down what we've learned since it was published, how we go…"
762,Hillary Clinton,"Voting registration deadlines are coming up fast. Take two minutes now to check your registration, and ask a friend…"
763,Hillary Clinton,"Tyrone Gayle, a beloved member of the HFA team, was known to stay at the office until midnight and run six miles th…"
764,Hillary Clinton,"There are 50 days left until midterm elections. If you're good and mad and ready to rebuild our democracy, I'm aski…"
765,Hillary Clinton,"My new afterword for ""What Happened"" is excerpted in @TheAtlantic. It's about the constitutional crisis building in…"
766,Hillary Clinton,"In sum: Kavanaugh doesn't think judges should consider public safety or allow common-sense gun laws. Meanwhile, 96…"
767,Hillary Clinton,"“Gun bans and gun regulations that are not longstanding or sufficiently rooted in the text, history and tradition a…"
768,Hillary Clinton,Judge Kavanaugh dissented when the D.C. appeals court ruled in 2011 that the city could ban semiautomatic rifles an…
769,Hillary Clinton,"Let's talk about Brett Kavanaugh's past rulings on guns. He's out of the mainstream, even among other conservative…"
770,Hillary Clinton,The administration is now seven weeks late in meeting its deadline to reunite families they separated at the border…
771,Hillary Clinton,Congrats to the great @barb_kinney on her new book collecting her photos from the campaign trail in 2016. She captu…
772,Hillary Clinton,We've already seen the heartbreaking damage that detention can do to kids. It's terrible to think of what could hap…
773,Hillary Clinton,"This went under the radar last week, but we all need to speak out about it. The administration has moved to chang…"
774,Hillary Clinton,".@VotoLatino just set out an ambitious goal for 2018: register over 200,000 Latinx voters in Arizona, Florida, Neva…"
775,Hillary Clinton,This is exciting. @DrLeanaWen has dedicated her career to making sure vulnerable communities get access to the care…
776,Hillary Clinton,Let’s be clear: Women have just as much right as men to make the most personal health decisions without government…
777,Hillary Clinton,"Sen. @kamalaharris asked Brett Kavanaugh last week: ""Can you think of any laws that give the government the power t…"
778,Hillary Clinton,"Imagine an America in which women are barred from getting IUDs or birth control pills, and doctors are criminalized…"
779,Hillary Clinton,"When Kavanaugh called birth control ""abortion-inducing drugs,"" he made it clear that safe and legal abortion isn't…"
780,Hillary Clinton,Kavanaugh didn't use that term because he misunderstands the basic science of birth control—the fact that birth co…
781,Hillary Clinton,I want to be sure we're all clear about something that Brett Kavanaugh said in his confirmation hearings last week.…
782,Hillary Clinton,"May we always remember those we lost 17 years ago. May the love, bravery, and selflessness so many showed that day light our path forward."
783,Hillary Clinton,"This took courage. Thank you, David, for speaking out. Now let’s turn to the future and mobilize people for the mid…"
784,Hillary Clinton,We're not fighting for the planet in some abstract sense here. We're fighting for our continued ability to live on…
785,Hillary Clinton,"Just last year, Kavanaugh ruled that the EPA's attempt to phase out hydrofluorocarbons, a particularly dangerous gr…"
786,Hillary Clinton,"In 2016, he argued that the Clean Air Act was a ""thin statute"" to support the Obama administration's Clean Power Pl…"
787,Hillary Clinton,Kavanaugh wrote a majority opinion for the D.C. Circuit Court in 2012 that struck down a federal program to curb cr…
788,Hillary Clinton,"During the Obama years, Kavanaugh came down against the EPA in every one of the three major cases he heard about th…"
789,Hillary Clinton,"Replacing Kennedy with Kavanaugh would swing the Court to a new, hard-right majority that would rule against curbin…"
790,Hillary Clinton,"Kavanaugh would replace Justice Kennedy, who was the deciding vote in a pivotal 2007 Supreme Court case that establ…"
791,Hillary Clinton,Kavanaugh has consistently argued that the Environmental Protection Agency has limited authority under the Clean Ai…
792,Hillary Clinton,"This year has seen record-high temperatures across the world, the biggest wildfire in California history, and an un…"
793,Hillary Clinton,"Six weeks after the administration's deadline to reunify families, 497 children are still"
794,Hillary Clinton,"Want to run for office or join a campaign but unsure of how to get started? If you're near Philadelphia, consider…"
795,Hillary Clinton,"This fight isn't over until it's over, and the only thing we can count on in this era is that these battles won't a…"
796,Hillary Clinton,"Just this year, the Court upheld purges of minority voters in Ohio as well as districts in Texas that were drawn to…"
797,Hillary Clinton,The Court gutted the Voting Rights Act in 2013 by ruling that states with a history of suppression no longer needed…
798,Hillary Clinton,Voter fraud—the justification for voter ID laws—has also been proven to be a virtually nonexistent problem. A recen…
799,Hillary Clinton,"He wrote approvingly of ""recent changes to voting laws"" that include not just voter ID but also laws that put restr…"
800,Hillary Clinton,Kavanaugh voted in 2012 to uphold a South Carolina voter ID law that the Obama administration found would disenfran…
801,Hillary Clinton,Today's reason to call your senators and urge them to #StopKavanaugh: Kavanaugh would help kill the Voting Rights A…
802,Hillary Clinton,"If you agree, please pick up the phone right now and call your senators. Ask them to #StopKavanaugh: (202) 224-3121"
803,Hillary Clinton,One of the most fundamental human rights is the right to make the most personal decisions about one's own body. To…
804,Hillary Clinton,"It's remarkable that we have to keep repeating this, even in 2018: Women's rights are human rights, and human rights are women's rights."
805,Hillary Clinton,"Anti-abortion groups have endorsed Kavanaugh, considering him a reliable vote to overturn Roe. His confirmation wou…"
806,Hillary Clinton,Kavanaugh ruled to let CEOs decide to deny their employees insurance coverage for no co-pay birth control.
807,Hillary Clinton,"As a federal judge, Kavanaugh tried to prevent a young undocumented woman in government custody from exercising her right to an abortion."
808,Hillary Clinton,"A few weeks before Kavanaugh's name appeared on President Trump's short list for a new justice, Kavanaugh praised t…"
809,Hillary Clinton,"If Brett Kavanaugh becomes a Supreme Court justice, will he help gut or overturn Roe v. Wade, which legalized abort…"
810,Hillary Clinton,This is as serious as it gets. It's up to us to save health care for millions of our fellow Americans—again. As K…
811,Hillary Clinton,"Supreme Court seats are for life. Your senators' votes on Kavanaugh could affect whether you, your loved ones, and…"
812,Hillary Clinton,"Kavanaugh has also claimed that the president can simply decide not to implement the Affordable Care Act, leaving m…"
813,Hillary Clinton,"In 2011, Kavanaugh dissented when the U.S. Court of Appeals for the District Court upheld the consitutionality of t…"
814,Hillary Clinton,"The next Supreme Court justice will have a chance to rule on the fate of the Affordable Care Act, which helps milli…"
815,Hillary Clinton,"Challenges to the Affordable Care Act's protections for patients, including the notion that insurance companies can…"
816,Hillary Clinton,Do you have a pre-existing condition? Do you care about someone who has one? Could you or someone you love ever get…
817,Hillary Clinton,"Unions and labor movements are why we have workplace safety precautions, collective bargaining, weekends, minimum w…"
818,Hillary Clinton,"In 2016, Kavanaugh held that corporations have the right to punish workers for displaying pro-union signs in their cars."
819,Hillary Clinton,"In 2014, he dissented in a case where the Occupational Safety and Health Administration held SeaWorld accountable f…"
820,Hillary Clinton,"In 2007, Kavanaugh wrote an opinion that severely limited union rights and allowed major damage to federal workers'…"
821,Hillary Clinton,"In other words, the Court has already been widening the disparity in power between corporations and workers. Kavana…"
822,Hillary Clinton,The Court has also recently granted corporations the right to deny workers reproductive health care and made it har…
823,Hillary Clinton,"That ruling won't just hurt seven million public-sector union workers with contracts. It'll hurt all workers, becau…"
824,Hillary Clinton,The Court's ruling in Janus v. AFSCME earlier this summer overturned a 40-year-old precedent to hold that public-se…
825,Hillary Clinton,The Roberts Court has dealt some big blows to workers and unions in the last few years. With Kavanaugh on the Court…
826,Hillary Clinton,"Happy Labor Day. There's no better time to talk about why workers’ rights would suffer if Brett Kavanaugh, whose he…"
827,Hillary Clinton,"Vladimir Putin has waged a 30-year campaign to disrupt world events, including our last election. I talked about it…"
828,Hillary Clinton,"Today's celebration of Aretha Franklin's life was like the lady herself: Joyful, profound, and full of song. Thank…"
829,Hillary Clinton,"Over 500 children are still waiting to be reunited with their parents, five weeks after the administration's deadli…"
830,Hillary Clinton,We're only 10 weeks out from the midterm elections. Have you answered Michelle's call to help get out the
831,Hillary Clinton,We have to be better than this. Make sure your representatives continue to hear from you that families belong toget…
832,Hillary Clinton,These are just a few of countless stories that we should never read about events happening within our borders.
833,Hillary Clinton,This heartbreaking video from the ACLU shows the consequences of separation:
834,Hillary Clinton,Child welfare officials in Texas are investigating the death of a young girl who died after alleged inadequate trea…
835,Hillary Clinton,The administration is deporting people back to
836,Hillary Clinton,"First, it’s been nearly five weeks since the deadline for the administration to reunite families they separated at…"
837,Hillary Clinton,There's a lot going on right now—understatement of the year. The separation of families and the failure of the ad…
838,Hillary Clinton,People are mobilizing across the country today to #StopKavanaugh. Find an event near you:
839,Hillary Clinton,"The next Supreme Court justice could shift the court to the right for decades, with devastating consequences for re…"
840,Hillary Clinton,".@SenJohnMcCain lived a life of service to his country, from his heroism in the Navy to 35 years in Congress. He wa…"
841,Hillary Clinton,"A full month has passed since the deadline for the administration to reunite families it separated at the border, b…"
842,Hillary Clinton,There are only 77 days until the midterms. Are you registered and ready to vote?
843,Hillary Clinton,This is a heart-wrenching disgrace.
844,Hillary Clinton,.@SwingLeft is a national network of volunteers who have signed up to adopt a congressional swing district near the…
845,Hillary Clinton,".@LatinoVictoryUS is dedicated to electing Latino candidates to all levels of government, building Latino political…"
846,Hillary Clinton,.@LeahGreenB and @EzraLevin are former congressional staffers who started a Google Doc for citizens who wanted to h…
847,Hillary Clinton,I’d like to encourage you to support some extraordinary organizations we're proud to have on the @OnwardTogether team:
848,Hillary Clinton,It's been three weeks since the deadline for the administration to reunify families it separated at the border. Tod…
849,Hillary Clinton,"6 years ago nearly 700,000 young people got relief fromdeportation under the DACA program. Organizations like…"
850,Hillary Clinton,Mourning the loss today of @ArethaFranklin who shared her spirit and talent with the world. She deserves not only o…
851,Hillary Clinton,"It takes courage to exercise your right to protest injustice, especially when you’re 11! Keep up the good work Mar…"
852,Hillary Clinton,One of the most stunning statistics from the 2016 election is that nearly 42% of eligible voters didn't vote. Histo…
853,Hillary Clinton,@itsmebeccam @TATLGDoc I’m so proud of you Rebecca. And you should be proud of all you’ve accomplished. There’s a bright future ahead!
854,Hillary Clinton,So proud of the @runforsomething team on hitting this milestone! It takes a lot of courage to put your name on a ba…
855,Hillary Clinton,"If your friends and family aren't registered, they can't make their voices heard in this fall's critical midterm el…"
856,Hillary Clinton,".@KingJames is a great family man, incredible ballplayer, gives back to his community, and isn’t afraid to speak hi…"
857,Hillary Clinton,It's been a week since the deadline for the administration to reunify families it split up at the border. More than…
858,Hillary Clinton,I’m thrilled to be joining forces with Steven Spielberg to bring @efweiss5’s book “The Woman’s Hour” to TV. It’s ab…
859,Hillary Clinton,"Thank you, @LIRSorg, for your tireless work to help reunified families rebuild their lives. Everyone can be a part…"
860,Hillary Clinton,"As of today, there are 14 weeks until the midterm election, and they'll go by in a flash. Are your friends and fami…"
861,Hillary Clinton,Congrats to @IndivisibleTeam volunteers around the country for hosting and running 150+ events this weekend to reac…
862,Hillary Clinton,"Give them all a follow, a RT, or an email sign-up—you won't regret it. You can also sign up for updates from Onward…"
863,Hillary Clinton,"After Justice Kennedy announced his retirement from the Supreme Court, @WeDemandJustice leapt into action to launch…"
864,Hillary Clinton,".@VotoLatino is working to engage Latinos in the civic process. They recently helped register 5,000 people in just…"
865,Hillary Clinton,".@CollectivePAC recruits, trains, and funds progressive black candidates at every level of government. They've help…"
866,Hillary Clinton,"When @RunForSomething launched, they expected to find 100 people who wanted to run for local office. Instead, they'…"
867,Hillary Clinton,We had our first annual @OnwardTogether members call yesterday. Thank you to the thousands of members who joined. W…
868,Hillary Clinton,Such a pleasure seeing @BetteMidler back where she belongs! Huge thanks to the cast and crew of @HelloDollyBway for…
869,Hillary Clinton,"Yesterday was the court-ordered deadline for the administration to reunite families it has separated at the border,…"
870,Hillary Clinton,From mother to activist to candidate - congratulations to @LucyWins2018 on winning the nomination for Congress in…
871,Hillary Clinton,It was wonderful to spend some time with the team from @MadamSecretary on set in Brooklyn with a few former colleag…
872,Hillary Clinton,Let's help make more of these moments happen.
873,Hillary Clinton,"My thoughts are with these families and with everyone who is working to reunite them. Special thanks to Paco, Jaime…"
874,Hillary Clinton,Share stories of the families who are being torn apart by these policies. We all need to be clear as Americans abou…
875,Hillary Clinton,"Follow, help fund, and volunteer for groups that are working on the ground to reunify families, including:@ACLU…"
876,Hillary Clinton,"A coalition of groups is raising money for flights, hotels, and cell phones for families traveling to reunite with…"
877,Hillary Clinton,"Thousands of families who have been separated at the border still need to be reunited. In some cases, children ha…"
878,Hillary Clinton,Part of changing our politics means making it possible for more people to be involved. The @CollectivePAC 2018 Blac…
879,Hillary Clinton,Tune in NOW to watch my panel with @laurenepowell at #ozyfest2018 where we’ll discuss all that’s happening in the w…
880,Hillary Clinton,@realDonaldTrump That’s a clip from when Medvedev was president. Here’s what I said about Putin’s Russia.
881,Hillary Clinton,"To make change this year, don't just vote--volunteer. Commit to taking action in this year's midterms starting now,…"
882,Hillary Clinton,Ambassador @McFaul is a patriot who has spent his career standing up for America. To see the White House even hesit…
883,Hillary Clinton,"Well, now we know."
884,Hillary Clinton,Great World Cup. Question for President Trump as he meets Putin: Do you know which team you play for?
885,Hillary Clinton,About to take the stage at the AFT Convention in Pittsburgh. Tune in!
886,Hillary Clinton,"Join me at OZY Fest on Saturday, July 21st. I’ll be sitting down in Central Park with"
887,Hillary Clinton,How many ways can this administration show us they don’t care about kids? Another example of rejecting science &amp; pu…
888,Hillary Clinton,"242 years ago, we set out to build a more perfect union. We’re not finished yet. Happy Fourth of July."
889,Hillary Clinton,Meet the first 11 @OnwardTogether partner organizations. I think you’ll find them as inspiring as I do -- and I hop…
890,Hillary Clinton,"Giving a great 4th of July holiday read to a great author &amp; friend, Louise Penny!https://t.co/Jm48OUxd53"
891,Hillary Clinton,"Given the news coming out of the Supreme Court this week, I'm excited to support @WeDemandJustice's critical work b…"
892,Hillary Clinton,Thanks to everyone who gave what they could to make an impact for those children &amp; families who need all of our sup…
893,Hillary Clinton,"Students, we need your help! Apply today."
894,Hillary Clinton,There's nothing American about tearing families apart.We need to elect politicians who will protect the vulnerabl…
895,Hillary Clinton,"Thanks to all of you, we have now crossed the $500,000 mark. Here’s where your generosity is going, let’s keep it u…"
896,Hillary Clinton,"Wow. In just the few short hours since I tweeted, this community has donated nearly $150,000 to support these group…"
897,Hillary Clinton,I still believe in the vision we share for our country. We will elect politicians and enact legislation to protect…
898,Hillary Clinton,"We should be a better country than one that tears families apart, turns a blind eye to women fleeing domestic viole…"
899,Hillary Clinton,The test of any nation is how we treat the most vulnerable among us. First Lady @LauraWBush made that case eloquent…
900,Hillary Clinton,"We should be heartbroken to see families torn apart, but we should not be hopeless. There’s something you can do ri…"
901,Hillary Clinton,Those who selectively use the Bible to justify this cruelty are ignoring a central tenet of Christianity. Jesus sai…
902,Hillary Clinton,"Despite what this White House claims, separating families is not mandated by law. That is an outright lie, and it’s…"
903,Hillary Clinton,What’s happening to families at the border right now is a humanitarian crisis. Every parent who has ever held a chi…
904,Hillary Clinton,YES!
905,Hillary Clinton,"Last night I met Ke’Shon, Liv &amp; Kayla. Their stories about the impact of gun violence in this film by…"
906,Hillary Clinton,"So thrilled to be with @GabbyGiffords, @ShuttleCDRKelly, &amp; so many others tonight at the 25th anniversary celebrati…"
907,Hillary Clinton,But my emails.
908,Hillary Clinton,Here we go again. The Trump Admin is trying to take away your health care by ending protections for ppl w/ pre-exis…
909,Hillary Clinton,"Thank you to @Realdavidcbanks, his team at @EAFNYC, and all the stakeholders that joined us for a terrific meeting…"
910,Hillary Clinton,"If you want to read some good news today, my friend David Banks and I published an op ed in the @NYDailyNews about…"
911,Hillary Clinton,"There is no more important test of our country than the way we treat the most vulnerable among us, especially child…"
912,Hillary Clinton,"If you’re like me, there’s nothing worse than feeling helpless. So on this National Day of Action for Children (sup…"
913,Hillary Clinton,It is now the official policy of the US government - a nation of immigrants - to separate children from their famil…
914,Hillary Clinton,"He said that “In the immigration context, the government has never taken a stand against the protection of kids in…"
915,Hillary Clinton,Muzaffar Chishti of @MigrationPolicy said something that has stuck with me.
916,Hillary Clinton,"Not only that - this administration built on their ""zero tolerance"" policy earlier this month. The result? Nearly 7…"
917,Hillary Clinton,We now know that more than 700 kids were separated from their parents between October 2017 and April 2018. As a mot…
918,Hillary Clinton,"Like so many others, I am horrified and heartbroken by what is happening to immigrant kids and families because of…"
919,Hillary Clinton,Too many American children will never have the opportunity to realize their dreams because their lives were cut sho…
920,Hillary Clinton,"More than 4,600 lives lost in Puerto Rico. 70x the official number. The US gov’t has failed its own citizens. The r…"
921,Hillary Clinton,.@EmergeAmerica is working hard to make sure we’ll always have qualified Democratic women on the ballot. I’m thrill…
922,Hillary Clinton,"Virginia just became the 33rd state to pass Medicaid expansion. 400,000 lives will be improved by giving people a…"
923,Hillary Clinton,Just returned from marching in the annual Chappaqua Memorial Day Parade with everyone from Governors to Girls Scout…
924,Hillary Clinton,"Bill tried his hand at mystery writing and it paid off. The President is Missing, co-authored by James Patterson, i…"
925,Hillary Clinton,"Up in Boston today for #RadDay18 where I’ll be talking to @maura_healey, Massachusetts’ great Attorney General. Tun…"
926,Hillary Clinton,Everyone has the power to make a difference in this year’s elections by volunteering. This new training resource fr…
927,Hillary Clinton,"Just spent a great evening with two of my favorite authors discussing their new book, The President is Missing. It’…"
928,Hillary Clinton,"@SenEvanBayh To Evan, Susan, and the whole family, we are thinking about you and praying for you. If anyone can ta…"
929,Hillary Clinton,"Lucy, you took your unspeakable tragedy and helped propel an inspiring movement for gun safety in America. Thank yo…"
930,Hillary Clinton,Thrilled to be back @Yale speaking at Class Day. Tune in now!
931,Hillary Clinton,"Every day that we fail to act on gun violence, we are failing our children. This should be a day for soul searching…"
932,Hillary Clinton,Our @OnwardTogether partner organization @latinovictoryus has a plan to resist Trump’s agenda by electing more Lati…
933,Hillary Clinton,The GOP wants to break their bipartisan pledge &amp; cut funding for the Children’s Health Insurance Program to pay for…
934,Hillary Clinton,So exciting!
935,Hillary Clinton,It will also be harder to deal with other threats like ballistic missiles and terrorism. Now we have no leverage an…
936,Hillary Clinton,"As Secretary of State, I helped negotiate the crippling international sanctions that brought Iran to the table. It…"
937,Hillary Clinton,Pulling out of the Iran nuclear deal is a big mistake. It makes America less safe and less trusted. Iran is now mor…
938,Hillary Clinton,Great piece about a great guy I’ve known for a long
939,Hillary Clinton,I’ve known @TomDangora and @AnastasiaSomoza for years &amp; they bring compassion &amp; creativity to everything they do. T…
940,Hillary Clinton,Thank you @CecileRichards for your extraordinary leadership over the last 12 years as president of Planned Parentho…
941,Hillary Clinton,See you soon @alliance4youth @arenasummit @CollectivePac @ColorOfChange @EmergeAmerica @IndivisibleTeam @iVoteFund…
942,Hillary Clinton,Heading into NYC for @OnwardTogether’s first annual Partners Collaborative to discuss how we can work together to d…
943,Hillary Clinton,Thank YOU for leading the way on this issue.
944,Hillary Clinton,Can you imagine how different our policies would be if more working moms and dads were part of making them? That's…
945,Hillary Clinton,Raise your hand if you like infrastructure conferences! (🤚). I’ll be speaking at the @RegionalPlan Assembly about t…
946,Hillary Clinton,New York State expanded #TakeOurChildrenToWorkDay today with a great initiative for foster kids. It’s a chance to l…
947,Hillary Clinton,"I talk a lot about reading, singing, &amp; talking to your children so they have the tools they need when they enter sc…"
948,Hillary Clinton,"He may not remember, but I’ll never forget that day or the years after working as Senator to keep NY safe and helpi…"
949,Hillary Clinton,Thinking about Barbara Bush’s legacy of service to our country and the extraordinary family she raised. Thanking he…
950,Hillary Clinton,More terrific work from a group of progressives working to turn activism into lasting action. Congratulations to…
